REPORT_DT,WO_CREATE_DT,WO_NUM,LABEL,DEAL_NUM,DEAL_DESC,DEAL_QTY,QTY_REQ,FG_ITEM,PRIM_SUFFIX,DIST_SUFFIX,PKG_SUFFIX,ITEM_DESC,FG_ITEM_QTY,DUE_SHIP_DT,PIPELINE_DEAL,ORDER_STATUS,BULK_ITEM,BULK_QTY,MFGID,LOCATION,SCHEDULE_DT,INITIAL,CUST_SEGMENT,COMMENTS,DEAL_PRICE,MONTH,YEAR,INITIAL_DFU,DISPLY_PIPELINE,WK_DEAL_INV,WK_DEAL_QTY,CUSTOMER,WK_NUMBER,DC_TGT_DUE_DT,FG_AVAIL_DT,BULK_AVAIL_DT,BULK_MFG,FG_AVAIL_WK,BULK_AVAIL_WK,FG_WK_YEAR,BULK_WK_YEAR,DEAL_WK_YEAR,FG_WK_OF,BULK_WK_OF,WK_START_OF,ACC_DNA_AFTR_SCH,DEAL_BRAND,DOSAGE,BRAND,WO_STATUS,CHANNEL,PKG_ENVIRONMENT,BULK_DESC,DFU
25-Mar-19,10-Jan-19,54365,NB,37188,37188- Description,1,3375,80385,0055,0050,0055,80385 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,100650,100650 - Comments,0,MAR,2019,80385_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,SFG,OPTIMAL SOLUTIONS, UNFRMD,WHOLESALE,EU,,80385_0055_0050
25-Mar-19,10-Jan-19,54365,NB,37188,37188- Description,1,3375,80386,0055,0050,0055,80386 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,100650,100650 - Comments,0,MAR,2019,80386_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,SFG,OPTIMAL SOLUTIONS, UNFRMD,WHOLESALE,EU,,80386_0055_0050
25-Mar-19,10-Jan-19,54365,NB,37188,37188- Description,1,3375,80387,0055,0050,0055,80387 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,100650,100650 - Comments,0,MAR,2019,80387_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,SFG,OPTIMAL SOLUTIONS, UNFRMD,WHOLESALE,EU,,80387_0055_0050
25-Mar-19,10-Jan-19,54365,NB,37188,37188- Description,1,3375,80388,0055,0050,0055,80388 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,100650,100650 - Comments,0,MAR,2019,80388_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,SFG,OPTIMAL SOLUTIONS, UNFRMD,WHOLESALE,EU,,80388_0055_0050
25-Mar-19,10-Jan-19,54368,AE,65930,65930- Description,1,3375,80389,0055,0050,0055,80389 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,100650,100650 - Comments,0,MAR,2019,80389_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,SFG,OPTIMAL SOLUTIONS, UNFRMD,WHOLESALE,EU,,80389_0055_0050
25-Mar-19,10-Jan-19,54368,AE,65930,65930- Description,1,3375,80390,0055,0050,0055,80390 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,100650,100650 - Comments,0,MAR,2019,80390_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,SFG,OPTIMAL SOLUTIONS, UNFRMD,WHOLESALE,EU,,80390_0055_0050
25-Mar-19,10-Jan-19,54368,AE,65930,65930- Description,1,3375,80448,0055,0050,0055,80448 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,100650,100650 - Comments,0,MAR,2019,80448_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80448_0055_0050
25-Mar-19,10-Jan-19,54369,AE,65930,65930- Description,1,3375,80451,0055,0050,0055,80451 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,100650,100650 - Comments,0,MAR,2019,80451_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80451_0055_0050
25-Mar-19,28-Dec-18,54280,NB,59707,59707- Description,1,3375,80452,0055,0050,0055,80452 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,100650,100650 - Comments,0,MAR,2019,80452_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80452_0055_0050
25-Mar-19,28-Dec-18,54280,NB,59707,59707- Description,1,3375,80453,0055,0050,0055,80453 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,100650,100650 - Comments,0,MAR,2019,80453_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80453_0055_0050
25-Mar-19,22-Jan-19,54447,NB,78772,78772- Description,1,3375,80454,0055,0050,0055,80454 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,100650,100650 - Comments,0,MAR,2019,80454_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80454_0055_0050
25-Mar-19,22-Jan-19,54448,NB,78770,78770- Description,1,3375,80456,0055,0050,0055,80456 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,100650,100650 - Comments,0,MAR,2019,80456_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80456_0055_0050
25-Mar-19,22-Jan-19,54448,NB,78770,78770- Description,1,3375,80457,0055,0050,0055,80457 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,100650,100650 - Comments,0,MAR,2019,80457_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80457_0055_0050
25-Mar-19,22-Jan-19,54448,NB,78770,78770- Description,1,3375,80458,0055,0050,0055,80458 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,100650,100650 - Comments,0,MAR,2019,80458_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80458_0055_0050
25-Mar-19,22-Jan-19,54448,NB,78770,78770- Description,1,3375,80459,0055,0050,0055,80459 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,100650,100650 - Comments,0,MAR,2019,80459_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80459_0055_0050
25-Mar-19,22-Jan-19,54448,NB,78770,78770- Description,1,3375,80462,0055,0050,0055,80462 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,100650,100650 - Comments,0,MAR,2019,80462_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,TAB,SUNDOWN ORGANICS, UNFRMD,WHOLESALE,EU,,80462_0055_0050
25-Mar-19,22-Jan-19,54449,NB,78768,78768- Description,1,3375,80477,0055,0050,0055,80477 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,100650,100650 - Comments,0,MAR,2019,80477_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,GMY,OPTIMAL SOLUTIONS, UNFRMD,WHOLESALE,EU,,80477_0055_0050
25-Mar-19,19-Jan-19,54416,NB,80062,80062- Description,1,5400,80478,0055,0050,0055,80478 - Description,5400,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,100650,100650 - Comments,0,MAR,2019,80478_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,GMY,OPTIMAL SOLUTIONS, UNFRMD,WHOLESALE,EU,,80478_0055_0050
25-Mar-19,19-Jan-19,54417,NB,80613,80613- Description,1,3375,80481,0055,0050,0051,80481 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,80481,270000,REXL,46,,OR,100650,100650 - Comments,0,MAR,2019,80481_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,REXL,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 68,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,80481 - Description,80481_0055_0050
25-Mar-19,19-Jan-19,54417,NB,80613,80613- Description,1,3375,80484,0055,0050,05NB,80484 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,80912,168750,B/N,46,,OR,100650,100650 - Comments,0,MAR,2019,80484_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,B/N,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,TAB,COMPANY, UNFRMD,WHOLESALE,US,80912 - Description,80484_0055_0050
25-Mar-19,19-Jan-19,54417,NB,80613,80613- Description,1,3375,80910,0055,0050,05NB,80910 - Description,3375,04-Mar-19, PIPELINE,UNFRMD,80499,236250,B/N,46,,OR,100650,100650 - Comments,0,MAR,2019,80910_0055_0050,Pipeline,0,0,CUSTOMER 11,10,04-Mar-19,04-Mar-19,04-Mar-19,B/N,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 12,BRAND 8,GMY,COMPANY, UNFRMD,WHOLESALE,US,80499 - Description,80910_0055_0050
25-Mar-19,19-Jan-19,54417,NB,80613,80613- Description,1,936,52203,0055,0050,0051,52203 - Description,936,01-Apr-19, PIPELINE,UNFRMD,67232,74880,REXL,46,,OR,752719,752719 - Comments,0,APR,2019,52203_0055_0050,Pipeline,0,0,CUSTOMER 6,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 2,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,67232 - Description,52203_0055_0050
25-Mar-19,19-Jan-19,54417,NB,80613,80613- Description,1,1199,52205,0055,0050,0051,52205 - Description,1199,01-Apr-19, PIPELINE,UNFRMD,67232,143880,REXL,46,,OR,752719,752719 - Comments,0,APR,2019,52205_0055_0050,Pipeline,0,0,CUSTOMER 6,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 7,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,67232 - Description,52205_0055_0050
25-Mar-19,19-Jan-19,54417,NB,80613,80613- Description,1,670,52324,0055,0050,0051,52324 - Description,670,01-Apr-19, PIPELINE,UNFRMD,52377,40200,REXL,46,,OR,752719,752719 - Comments,0,APR,2019,52324_0055_0050,Pipeline,0,0,CUSTOMER 6,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 7,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,52377 - Description,52324_0055_0050
25-Mar-19,08-Feb-19,54571,AE,80991,80991- Description,1,1176,55388,0055,0050,0055,55388 - Description,1176,01-Apr-19, PIPELINE,UNFRMD,55388,32928,REXL,46,,OR,752719,752719 - Comments,0,APR,2019,55388_0055_0050,Pipeline,0,0,CUSTOMER 6,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 7,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,55388 - Description,55388_0055_0050
25-Mar-19,08-Feb-19,54571,AE,80991,80991- Description,1,6178,51201,0055,0055,0051,51201 - Description,6178,01-Apr-19, PIPELINE,UNFRMD,51297,741360,REXL,45,,OR,752719,752719 - Comments,0,APR,2019,51201_0055_0055,Pipeline,0,0,CUSTOMER 6,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 7,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,51297 - Description,51201_0055_0055
25-Mar-19,08-Feb-19,54571,AE,80991,80991- Description,1,8904,52203,0055,0055,0051,52203 - Description,8904,01-Apr-19, PIPELINE,UNFRMD,67232,712320,REXL,45,,OR,752719,752719 - Comments,0,APR,2019,52203_0055_0055,Pipeline,0,0,CUSTOMER 6,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 7,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,67232 - Description,52203_0055_0055
25-Mar-19,12-Feb-19,54575,NB,81236,81236- Description,1,10045,52205,0055,0055,0051,52205 - Description,10045,01-Apr-19, PIPELINE,UNFRMD,67232,1205400,REXL,45,,OR,752719,752719 - Comments,0,APR,2019,52205_0055_0055,Pipeline,0,0,CUSTOMER 6,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 7,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,67232 - Description,52205_0055_0055
25-Mar-19,12-Feb-19,54575,NB,81236,81236- Description,1,6890,52324,0055,0055,0051,52324 - Description,6890,01-Apr-19, PIPELINE,UNFRMD,52377,413400,REXL,45,,OR,752719,752719 - Comments,0,APR,2019,52324_0055_0055,Pipeline,0,0,CUSTOMER 6,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 7,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,52377 - Description,52324_0055_0055
25-Mar-19,12-Feb-19,54575,NB,81236,81236- Description,1,10625,55388,0055,0055,0055,55388 - Description,10625,01-Apr-19, PIPELINE,UNFRMD,55388,297500,REXL,45,,OR,752719,752719 - Comments,0,APR,2019,55388_0055_0055,Pipeline,0,0,CUSTOMER 6,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 7,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,55388 - Description,55388_0055_0055
25-Mar-19,12-Feb-19,54575,NB,81236,81236- Description,9500,6,67005,ACNU,ACNU,ACNU,67005 - Description,57000,15-Jun-19,,FIRMED,,0,,45,,LIZ,200041503,200041503 - Comments,103.8,JUN,2019,67005_ACNU_ACNU,Display,537493.768,8564,CUSTOMER 60,24,01-Jun-19,15-May-19,15-Apr-19,0,20,16,20_2019,16_2019,24_2019,06-MAY-19,08-APR-19,03-JUN-19,ACCOUNT DESC 3,BRAND 12,BAR,PURE PROTEIN BARS, FIRMED,WHOLESALE,EU,,67005_ACNU_ACNU
25-Mar-19,12-Feb-19,54575,NB,81236,81236- Description,9500,6,67009,ACNU,ACNU,ACNU,67009 - Description,57000,15-Jun-19,,FIRMED,,0,,45,,LIZ,200041503,200041503 - Comments,103.8,JUN,2019,67009_ACNU_ACNU,Display,537493.768,8564,CUSTOMER 60,24,01-Jun-19,15-May-19,15-Apr-19,0,20,16,20_2019,16_2019,24_2019,06-MAY-19,08-APR-19,03-JUN-19,ACCOUNT DESC 61,BRAND 12,BAR,PURE PROTEIN BARS, FIRMED,WHOLESALE,EU,,67009_ACNU_ACNU
25-Mar-19,12-Feb-19,54575,NB,81236,81236- Description,20,2,55706,ACNU,ACNU,ACNU,55706 - Description,40,18-Mar-19,,UNFRMD,,360,,45,,GW,200013476,200013476 - Comments,151.22,MAR,2019,55706_ACNU_ACNU,Display,7123.572,108,CUSTOMER 2,12,04-Mar-19,18-Feb-19,18-Jan-19,0,8,3,8_2019,3_2019,12_2019,11-FEB-19,07-JAN-19,11-MAR-19,ACCOUNT DESC 5,BRAND 7,BAR,MET-RX BARS, UNFRMD,WHOLESALE,EU,,55706_ACNU_ACNU
25-Mar-19,12-Feb-19,54575,NB,81236,81236- Description,20,4,59230,ACNU,ACNU,ACNU,59230 - Description,80,18-Mar-19,,UNFRMD,,0,,45,,GW,200013476,200013476 - Comments,151.22,MAR,2019,59230_ACNU_ACNU,Display,7123.572,108,CUSTOMER 2,12,04-Mar-19,18-Feb-19,18-Jan-19,0,8,3,8_2019,3_2019,12_2019,11-FEB-19,07-JAN-19,11-MAR-19,ACCOUNT DESC 3,BRAND 7,BAR,MET-RX BARS, UNFRMD,WHOLESALE,EU,,59230_ACNU_ACNU
25-Mar-19,12-Feb-19,54575,NB,81236,81236- Description,20,2,59235,ACNU,ACNU,ACNU,59235 - Description,40,18-Mar-19,,UNFRMD,,0,,45,,GW,200013476,200013476 - Comments,151.22,MAR,2019,59235_ACNU_ACNU,Display,7123.572,108,CUSTOMER 2,12,04-Mar-19,18-Feb-19,18-Jan-19,0,8,3,8_2019,3_2019,12_2019,11-FEB-19,07-JAN-19,11-MAR-19,ACCOUNT DESC 3,BRAND 7,BAR,MET-RX BARS, UNFRMD,WHOLESALE,EU,,59235_ACNU_ACNU
25-Mar-19,12-Feb-19,54575,NB,81236,81236- Description,70,3,51200,0055,0055,0051,51200 - Description,210,22-Apr-19,,UNFRMD,51297,16800,REXL,45,,GW,756180,756180 - Comments,235.26,APR,2019,51200_0055_0055,Display,57455.264,928,CUSTOMER 2,17,08-Apr-19,22-Mar-19,22-Feb-19,REXL,12,8,12_2019,8_2019,17_2019,11-MAR-19,11-FEB-19,15-APR-19,ACCOUNT DESC 3,BRAND 10,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,51297 - Description,51200_0055_0055
25-Mar-19,12-Feb-19,54577,NB,80087,80087- Description,70,3,52203,0055,0055,0051,52203 - Description,210,22-Apr-19,,UNFRMD,67232,16800,REXL,45,,GW,756180,756180 - Comments,235.26,APR,2019,52203_0055_0055,Display,57455.264,928,CUSTOMER 2,17,08-Apr-19,22-Mar-19,22-Feb-19,REXL,12,8,12_2019,8_2019,17_2019,11-MAR-19,11-FEB-19,15-APR-19,ACCOUNT DESC 3,BRAND 10,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,67232 - Description,52203_0055_0055
25-Mar-19,12-Feb-19,54577,NB,80087,80087- Description,70,3,52205,0055,0055,0051,52205 - Description,210,22-Apr-19,,UNFRMD,67232,25200,REXL,45,,GW,756180,756180 - Comments,235.26,APR,2019,52205_0055_0055,Display,57455.264,928,CUSTOMER 2,17,08-Apr-19,22-Mar-19,22-Feb-19,REXL,12,8,12_2019,8_2019,17_2019,11-MAR-19,11-FEB-19,15-APR-19,ACCOUNT DESC 3,BRAND 10,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,67232 - Description,52205_0055_0055
25-Mar-19,12-Feb-19,54577,NB,80087,80087- Description,70,3,52323,0055,0055,0051,52323 - Description,210,22-Apr-19,,UNFRMD,52377,6300,REXL,45,,GW,756180,756180 - Comments,235.26,APR,2019,52323_0055_0055,Display,57455.264,928,CUSTOMER 2,17,08-Apr-19,22-Mar-19,22-Feb-19,REXL,12,8,12_2019,8_2019,17_2019,11-MAR-19,11-FEB-19,15-APR-19,ACCOUNT DESC 3,BRAND 10,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,52377 - Description,52323_0055_0055
25-Mar-19,27-Feb-19,54679,AE,29485,29485- Description,10000,6,67001,ACNU,ACNU,ACNU,67001 - Description,60000,01-Jun-19,,FIRMED,,0,,45,,LIZ,200041503,200041503 - Comments,103.8,JUN,2019,67001_ACNU_ACNU,Display,537493.768,8564,CUSTOMER 60,22,18-May-19,01-May-19,01-Apr-19,0,18,14,18_2019,14_2019,22_2019,22-APR-19,25-MAR-19,20-MAY-19,ACCOUNT DESC 3,BRAND 12,BAR,PURE PROTEIN BARS, FIRMED,WHOLESALE,EU,,67001_ACNU_ACNU
25-Mar-19,27-Feb-19,54681,SQ,79474,79474- Description,10000,6,67005,ACNU,ACNU,ACNU,67005 - Description,60000,01-Jun-19,,FIRMED,,0,,45,,LIZ,200041503,200041503 - Comments,103.8,JUN,2019,67005_ACNU_ACNU,Display,537493.768,8564,CUSTOMER 60,22,18-May-19,01-May-19,01-Apr-19,0,18,14,18_2019,14_2019,22_2019,22-APR-19,25-MAR-19,20-MAY-19,ACCOUNT DESC 61,BRAND 12,BAR,PURE PROTEIN BARS, FIRMED,WHOLESALE,EU,,67005_ACNU_ACNU
25-Mar-19,27-Feb-19,54683,NB,78811,78811- Description,10000,6,67009,ACNU,ACNU,ACNU,67009 - Description,60000,01-Jun-19,,FIRMED,,0,,45,,LIZ,200041503,200041503 - Comments,103.8,JUN,2019,67009_ACNU_ACNU,Display,537493.768,8564,CUSTOMER 60,22,18-May-19,01-May-19,01-Apr-19,0,18,14,18_2019,14_2019,22_2019,22-APR-19,25-MAR-19,20-MAY-19,ACCOUNT DESC 61,BRAND 12,BAR,PURE PROTEIN BARS, FIRMED,WHOLESALE,EU,,67009_ACNU_ACNU
25-Mar-19,27-Feb-19,54683,NB,78811,78811- Description,9500,6,67001,ACNU,ACNU,ACNU,67001 - Description,57000,15-Jun-19,,FIRMED,,0,,45,,LIZ,200041503,200041503 - Comments,103.8,JUN,2019,67001_ACNU_ACNU,Display,537493.768,8564,CUSTOMER 60,24,01-Jun-19,15-May-19,15-Apr-19,0,20,16,20_2019,16_2019,24_2019,06-MAY-19,08-APR-19,03-JUN-19,ACCOUNT DESC 61,BRAND 12,BAR,PURE PROTEIN BARS, FIRMED,WHOLESALE,EU,,67001_ACNU_ACNU
25-Mar-19,27-Feb-19,54683,NB,78811,78811- Description,1,1396,51200,0055,0050,0051,51200 - Description,1396,01-Apr-19, PIPELINE,UNFRMD,51297,111680,REXL,46,,OR,752719,752719 - Comments,0,APR,2019,51200_0055_0050,Pipeline,0,0,CUSTOMER 6,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 11,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,51297 - Description,51200_0055_0050
25-Mar-19,27-Feb-19,54683,NB,78811,78811- Description,1,746,51201,0055,0050,0051,51201 - Description,746,01-Apr-19, PIPELINE,UNFRMD,51297,89520,REXL,46,,OR,752719,752719 - Comments,0,APR,2019,51201_0055_0050,Pipeline,0,0,CUSTOMER 6,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 7,BRAND 8,TAB,OSTEO BI-FLEX, UNFRMD,WHOLESALE,EU,51297 - Description,51201_0055_0050
25-Mar-19,27-Feb-19,54683,NB,78811,78811- Description,150,16,35710,0055,0055,0051,35710 - Description,2400,22-Apr-19,,SCHEDL,53215,360000,B/N,45,26-Mar-19,LIZ,243280,243280 - Comments,220.48,APR,2019,35710_0055_0055,Display,0,0,CUSTOMER 4,17,08-Apr-19,22-Mar-19,22-Feb-19,B/N,12,8,12_2019,8_2019,17_2019,11-MAR-19,11-FEB-19,15-APR-19,ACCOUNT DESC 32,BRAND 9,SFG,OPTIMAL SOLUTIONS, FIRMED,WHOLESALE,EU,53215 - Description,35710_0055_0055
25-Mar-19,27-Feb-19,54683,NB,78811,78811- Description,150,4,1510,0055,0055,05NB,1510 - Description,600,22-Apr-19,,SCHEDL,67355,60000,ABCD,45,26-Mar-19,LIZ,243280,243280 - Comments,174.36,APR,2019,1510_0055_0055,Display,0,0,CUSTOMER 4,17,08-Apr-19,22-Mar-19,22-Feb-19,ABCD,12,8,12_2019,8_2019,17_2019,11-MAR-19,11-FEB-19,15-APR-19,ACCOUNT DESC 5,BRAND 5,TAB,COMPANY, FIRMED,WHOLESALE,US,67355 - Description,1510_0055_0055
